Unit,LST,daylight,weekend,RH,Temp,PM25_raw,PM25_RH_T_corrected,PM25_MDE
33,2020-03-10 00:00:00,0,FALSE,31.9460696666667,17.5638713518519,8.28555525925926,8.07212165494969,7
33,2020-03-10 01:00:00,0,FALSE,32.2840335925926,18.5380777962963,6.35540725925926,6.19702869239271,7
33,2020-03-10 02:00:00,0,FALSE,33.459214462963,19.1946071296296,6.44407927777778,6.20750549828507,9
33,2020-03-10 03:00:00,0,FALSE,36.0457928333333,19.0281238888889,6.12721003703704,5.691973912187,8
33,2020-03-10 04:00:00,0,FALSE,37.7628564444444,19.0284535555556,6.01176827777778,5.44954990633147,9
33,2020-03-10 05:00:00,1,FALSE,39.5896487407407,18.9419444259259,6.1511575,5.42595199957637,7
33,2020-03-10 06:00:00,1,FALSE,40.6517587777778,19.1438492407407,6.16395214814815,5.35669258175493,8
33,2020-03-10 07:00:00,1,FALSE,41.3415341296296,19.3779646296296,7.3858402962963,6.35899847634384,10
33,2020-03-10 08:00:00,1,FALSE,43.4601316481481,19.6894855925926,8.85363185185185,7.38855749991144,8
33,2020-03-10 09:00:00,1,FALSE,46.2870728888889,19.9061372592593,10.5960177592593,8.46422660494813,10
33,2020-03-10 10:00:00,1,FALSE,45.2246750185185,20.9270019259259,10.2728312962963,8.38389739400458,9
33,2020-03-10 11:00:00,1,FALSE,45.0745617777778,21.6826606851852,8.76544418518518,7.19256694712263,6
33,2020-03-10 12:00:00,1,FALSE,44.1060473333333,22.6552715185185,5.09147561111111,4.25732630644693,8
33,2020-03-10 13:00:00,1,FALSE,42.5247308148148,23.923512962963,5.11820246296296,4.40411957660154,6
33,2020-03-10 14:00:00,1,FALSE,38.390294037037,26.3523273148148,4.22406988888889,3.8904045729991,8
33,2020-03-10 15:00:00,1,FALSE,31.4286037777778,29.7029878703704,2.31164105555556,2.35099554917376,7
33,2020-03-10 16:00:00,1,FALSE,30.4420105740741,29.6918295740741,2.74781983333333,2.82942630524686,7
33,2020-03-10 17:00:00,1,FALSE,35.0812185740741,27.1392375740741,2.93789622222222,2.83992376431464,5
33,2020-03-10 18:00:00,1,FALSE,36.978883462963,26.3625715740741,2.74026337037037,2.57589171193287,6
33,2020-03-10 19:00:00,1,FALSE,38.6194990740741,25.7353501111111,3.06474711111111,2.80979725654089,7
33,2020-03-10 20:00:00,0,FALSE,40.2285829814815,25.3418302962963,3.53798981481481,3.16436446675977,7
33,2020-03-10 21:00:00,0,FALSE,44.481234537037,24.4507706666667,2.77816644444444,2.32202728674594,6
33,2020-03-10 22:00:00,0,FALSE,51.0970023703704,22.4266553888889,0.268497462962963,0.200344725340374,4
33,2020-03-10 23:00:00,0,FALSE,46.2057863518518,20.9818478888889,0.334986685185185,0.269206745032505,4
33,2020-03-11 00:00:00,0,FALSE,45.0545319814815,19.378667962963,2.67818766666667,2.17640471379027,1
33,2020-03-11 01:00:00,0,FALSE,45.3616048888889,18.0488926481481,4.63701857407407,3.72454720695374,0
33,2020-03-11 02:00:00,0,FALSE,46.6446203148148,16.6775454444444,4.45077303703704,3.47532841032517,4
33,2020-03-11 03:00:00,0,FALSE,48.468222962963,15.5506194814815,3.12749198148148,2.35466356960551,5
33,2020-03-11 04:00:00,0,FALSE,47.8580449259259,14.3610322592593,3.68352714814815,2.7790729322916,0
33,2020-03-11 05:00:00,1,FALSE,49.1551213518519,13.2713425555556,3.9180602037037,2.87211885916836,2
33,2020-03-11 06:00:00,1,FALSE,48.5655632037037,12.5203190740741,4.29708722222222,3.16291057602636,3
33,2020-03-11 07:00:00,1,FALSE,49.387680537037,11.927885037037,5.7881202962963,4.18461455769766,3
33,2020-03-11 08:00:00,1,FALSE,41.9005797407407,15.2702563518519,6.31299383333333,5.26520169217454,4
33,2020-03-11 09:00:00,1,FALSE,33.6026888113208,18.9531291132075,4.68789232075472,4.50175154186482,9
33,2020-03-11 10:00:00,1,FALSE,33.8082390740741,18.0848154259259,3.82886435185185,3.65024695196571,2
33,2020-03-11 11:00:00,1,FALSE,33.0545432222222,18.6008433333333,4.11711788888889,3.97546576210274,2
33,2020-03-11 12:00:00,1,FALSE,28.3413567592593,20.937619537037,3.75634881481481,3.88875688175382,2
33,2020-03-11 13:00:00,1,FALSE,30.0161264259259,19.9722073148148,4.55258564814815,4.60014836523976,5
33,2020-03-11 14:00:00,1,FALSE,31.8696856481481,18.6593932592593,3.49332181481481,3.42669744281583,5
33,2020-03-11 15:00:00,1,FALSE,35.6811560925926,18.0726372592593,6.69722987037037,6.2225598737059,7
33,2020-03-11 16:00:00,1,FALSE,35.8986703333333,17.8196762222222,7.44810835185185,6.88974905406407,9
33,2020-03-11 17:00:00,1,FALSE,37.2108819444444,17.6847481111111,7.75895811111111,7.03971208966337,6
33,2020-03-11 18:00:00,1,FALSE,36.5830331666667,17.4301679444444,6.52708051851852,5.96685955260608,3
33,2020-03-11 19:00:00,1,FALSE,35.0395078333333,17.0784593333333,5.49625724074074,5.12395923893054,3
33,2020-03-11 20:00:00,0,FALSE,36.3748863518519,16.4489857592593,7.648661,6.97290509709145,4
33,2020-03-11 21:00:00,0,FALSE,39.5815468703704,15.0244547962963,9.66257227777778,8.3330226326656,7
33,2020-03-11 22:00:00,0,FALSE,41.4307536481481,14.5417932777778,12.6203568148148,10.5506924264578,7
33,2020-03-11 23:00:00,0,FALSE,44.376624462963,13.9129529814815,13.4874026296296,10.7254279533834,9
33,2020-03-12 00:00:00,0,FALSE,48.4261452777778,13.0111451666667,17.3248823518519,12.8277240005291,9
33,2020-03-12 01:00:00,0,FALSE,49.6269406296296,12.8438956111111,16.9153311851852,12.265825720295,9
33,2020-03-12 02:00:00,0,FALSE,51.3555938703704,12.4179266851852,18.3493463703704,12.8905224676762,9
33,2020-03-12 03:00:00,0,FALSE,51.6796405185185,12.8621263518519,19.8603951296296,13.9232838456861,6
33,2020-03-12 04:00:00,0,FALSE,50.9643071111111,13.4418240185185,20.8502560555556,14.8540175035776,7
33,2020-03-12 05:00:00,1,FALSE,51.3923772777778,13.6662147777778,22.0608650925926,15.63040562929,7
33,2020-03-12 06:00:00,1,FALSE,51.8018611296296,13.7679515,24.7655361851852,17.4403842198887,15
33,2020-03-12 07:00:00,1,FALSE,52.0334262592593,13.8544541111111,28.9896205740741,20.3490040456871,11
33,2020-03-12 08:00:00,1,FALSE,52.2451404814815,14.2192787222222,33.6276741851852,23.5812725667898,13
33,2020-03-12 09:00:00,1,FALSE,50.3479160555556,15.5111102962963,32.947009962963,24.0467638221188,10
33,2020-03-12 10:00:00,1,FALSE,40.4205457962963,19.4732600740741,21.1797238333333,18.4997959984905,7
33,2020-03-12 11:00:00,1,FALSE,35.8217749814815,21.156187,11.4550360925926,10.7782581240274,7
33,2020-03-12 12:00:00,1,FALSE,29.106374325,23.01675215,34.6321290173077,35.8077428278001,25
33,2020-03-12 13:00:00,1,FALSE,27.7803921871135,25.2305231798002,53.5456306194992,56.578301319237,27
33,2020-03-12 14:00:00,1,FALSE,27.4122422414272,26.1455553518437,42.834309775993,45.5383999619048,21
33,2020-03-12 15:00:00,1,FALSE,31.3987369594768,23.2701735562045,41.3113162330005,41.5576786155727,19
33,2020-03-12 16:00:00,1,FALSE,33.0502477939574,22.032422160637,17.3531581845799,17.0140370137067,6
33,2020-03-12 17:00:00,1,FALSE,34.6326754975049,20.9547535193492,13.2761619327742,12.6885272752403,6
33,2020-03-12 18:00:00,1,FALSE,37.9641939343519,20.24766637939,9.22701933039639,8.38786028794476,5
33,2020-03-12 19:00:00,1,FALSE,42.655726502434,19.294666117269,7.42741766455126,6.26449660627576,4
33,2020-03-12 20:00:00,0,FALSE,46.416895687068,18.0299674073443,3.62464188619126,2.86242410664449,3
33,2020-03-12 21:00:00,0,FALSE,51.9550049868143,17.1243915573331,3.35006124869033,2.40428117263997,1
33,2020-03-12 22:00:00,0,FALSE,56.59391105865,16.7033141520763,6.95261212934587,4.60480719994835,6
33,2020-03-12 23:00:00,0,FALSE,60.2921743697048,16.4836332075163,11.8158896244092,7.34018876539725,5
33,2020-03-13 00:00:00,0,FALSE,63.151699415361,16.3021586573675,12.4659347925662,7.3676841736529,6
33,2020-03-13 01:00:00,0,FALSE,64.9362752502925,16.0760597210438,10.9488091164801,6.26841937817988,6
33,2020-03-13 02:00:00,0,FALSE,66.2997310946133,15.9133079071729,9.46719023028217,5.29033062452862,3
33,2020-03-13 03:00:00,0,FALSE,66.3886907773423,15.7655852121212,8.50861954508041,4.74309240337521,1
33,2020-03-13 04:00:00,0,FALSE,66.8097626306245,15.8274630457191,8.08647219962351,4.477290106171,1
33,2020-03-13 05:00:00,1,FALSE,67.02061122275,15.7714253865801,5.70595731556205,3.14682669567692,3
33,2020-03-13 06:00:00,1,FALSE,66.9862526303589,16.2704484992401,12.6006179643227,6.97476621945845,4
33,2020-03-13 07:00:00,1,FALSE,66.665287965942,16.6924494879859,20.6241510853017,11.5076674271978,4
33,2020-03-13 08:00:00,1,FALSE,65.9235479679168,17.5333107433626,25.2974849939666,14.3640217157857,5
33,2020-03-13 09:00:00,1,FALSE,62.8745295149055,19.3550532581782,29.9466964903168,18.0819737726124,10
33,2020-03-13 10:00:00,1,FALSE,57.4579189158747,21.9859771599446,26.9721152245285,18.0601771178683,12
33,2020-03-13 11:00:00,1,FALSE,48.5839963386601,25.5953183490547,15.3716154373836,12.0620372543911,8
33,2020-03-13 12:00:00,1,FALSE,38.5276536024694,28.8918707411991,2.33882575172037,2.15662261550096,3
33,2020-03-13 13:00:00,1,FALSE,32.3833535574416,30.4332273729384,1.16736801354718,1.1728802643236,3
33,2020-03-13 14:00:00,1,FALSE,25.9639158571912,30.7550268399393,0.531255830184595,0.576232494026744,1
33,2020-03-13 15:00:00,1,FALSE,24.4820951510968,29.5711404775055,0.794008022648956,0.874531140679506,1
33,2020-03-13 16:00:00,1,FALSE,19.8680077392796,28.2137605350772,0.299148401593503,0.343307968975945,2
33,2020-03-13 17:00:00,1,FALSE,15.7124573254388,27.1076874259816,0.103768915021433,0.122436412242793,2
33,2020-03-13 18:00:00,1,FALSE,18.1995679033736,25.6034745736901,0.150716005980861,0.17446244345224,3
33,2020-03-13 19:00:00,1,FALSE,18.5367744511988,23.9512694738928,0.0834039948827902,0.0959075818488803,3
33,2020-03-13 20:00:00,0,FALSE,18.7165603159545,22.495130807095,0.00834470615639685,0.00953839161191,2
33,2020-03-13 21:00:00,0,FALSE,20.1203932736572,21.1475352300793,0.0440667592896135,0.0495658396808787,1
33,2020-03-13 22:00:00,0,FALSE,21.6779144940588,19.9023154715096,0.228322978209771,0.252056864516095,0
33,2020-03-13 23:00:00,0,FALSE,22.6114447632352,18.6309839880417,0.426731713218787,0.464216649296228,0
33,2020-03-14 00:00:00,0,TRUE,21.6493507007934,17.995150608642,0.362768308100159,0.396773991248516,0
33,2020-03-14 01:00:00,0,TRUE,21.8643946373016,17.2164890002646,0.163717857339574,0.177950223685226,0
33,2020-03-14 02:00:00,0,TRUE,22.962762607925,16.0520209877246,0.130768600277766,0.139733615741718,4
33,2020-03-14 03:00:00,0,TRUE,23.4546819481609,14.960712094265,0.349256776962497,0.36886835254827,2
33,2020-03-14 04:00:00,0,TRUE,26.260132756099,13.9923179410893,1.04619125240166,1.06649708436001,1
33,2020-03-14 05:00:00,1,TRUE,29.3585787652364,13.2497516334803,1.58258564978355,1.54888481339158,1
33,2020-03-14 06:00:00,1,TRUE,31.0788133808089,12.7186331995337,1.58799500240112,1.51568532092747,1
33,2020-03-14 07:00:00,1,TRUE,31.2486928405863,12.2737895082251,1.79539140056198,1.70426205637206,3
33,2020-03-14 08:00:00,1,TRUE,24.1771571647404,16.4378472479388,1.73334688575318,1.83471048826031,4
33,2020-03-14 09:00:00,1,TRUE,19.2397527798701,20.6717124950938,2.58655384326784,2.92393479955458,3
33,2020-03-14 10:00:00,1,TRUE,18.1396205104576,20.9750741172588,2.08803974557909,2.38290790172613,2
33,2020-03-14 11:00:00,1,TRUE,17.9800018636364,20.6832431179654,1.9899964829086,2.27081240626516,0
33,2020-03-14 12:00:00,1,TRUE,17.1870256619158,22.1503528635341,2.10621511317324,2.43075791781565,0
33,2020-03-14 13:00:00,1,TRUE,15.5396994065427,25.1440352568984,2.17589371129467,2.5602555915936,7
33,2020-03-14 14:00:00,1,TRUE,14.9549117829143,26.0016813207746,2.65900673584497,3.14497915119419,7
33,2020-03-14 15:00:00,1,TRUE,15.6432364347133,23.5976790282048,2.15284301314426,2.52105866876122,4
33,2020-03-14 16:00:00,1,TRUE,16.708416911244,22.5970078517468,2.72413099208626,3.15883108882865,4
33,2020-03-14 17:00:00,1,TRUE,17.2330229999279,21.0607796467267,2.89284672925285,3.32344342960183,2
33,2020-03-14 18:00:00,1,TRUE,20.4682942891421,19.335035891051,2.90898459029741,3.23630604137355,0
33,2020-03-14 19:00:00,1,TRUE,30.9024308795891,17.1299623133482,1.52460548783069,1.50148652177976,2
33,2020-03-14 20:00:00,0,TRUE,33.3263353846544,15.9771095930736,1.71600349911479,1.62659119501128,3
33,2020-03-14 21:00:00,0,TRUE,32.6946868264965,15.7394139790715,2.15504583387736,2.05681948282205,2
33,2020-03-14 22:00:00,0,TRUE,41.6561753731777,14.0614396787121,3.62759555950684,3.01235185877378,3
33,2020-03-14 23:00:00,0,TRUE,51.6685305641207,11.8172764266706,4.39209415512519,3.05543203933382,2
33,2020-03-15 00:00:00,0,TRUE,55.9392034348176,10.6651213317715,5.9274882484644,3.80384512725668,2
33,2020-03-15 01:00:00,0,TRUE,58.1036465334508,10.2789550841927,7.85436435538165,4.84370592677756,4
33,2020-03-15 02:00:00,0,TRUE,60.4353388773454,9.92900149492493,7.82418864278114,4.62410540459898,5
33,2020-03-15 03:00:00,0,TRUE,59.9459713993956,9.73180676069182,6.19428572795444,3.68530124620045,3
33,2020-03-15 04:00:00,0,TRUE,59.6170043669716,9.76008292505241,6.95115021922901,4.15979914794656,0
33,2020-03-15 05:00:00,1,TRUE,59.965349591268,9.9446059469697,7.48675086424529,4.46079318455727,2
33,2020-03-15 06:00:00,1,TRUE,60.9172018422418,10.1988300932217,9.14485760062383,5.37257726517978,2
33,2020-03-15 07:00:00,1,TRUE,60.2703512692219,10.1382653179654,9.57794191196088,5.68645017801857,2
33,2020-03-15 08:00:00,1,TRUE,59.4787382022619,10.3725719466712,10.2395996807258,6.17368332945463,1
33,2020-03-15 09:00:00,1,TRUE,56.7823622692018,11.5123853238545,7.72715570760029,4.9219008701401,0
33,2020-03-15 10:00:00,1,TRUE,51.998797923707,13.0196057387446,7.85691689136477,5.48536324765674,6
33,2020-03-15 11:00:00,1,TRUE,42.5543231608076,15.7904503154395,4.47686053543975,3.70868957550172,4
33,2020-03-15 12:00:00,1,TRUE,33.7681822251231,18.9933461527328,3.14337982890897,3.01248006996517,1
33,2020-03-15 13:00:00,1,TRUE,31.3870990775385,19.4849730259664,3.48274754790048,3.45155398410553,5
33,2020-03-15 14:00:00,1,TRUE,30.5743065619699,19.323007620424,3.03564001360021,3.03697974712144,2
33,2020-03-15 15:00:00,1,TRUE,29.5691056001158,19.7258737572479,3.23997991879109,3.2879354656687,1
33,2020-03-15 16:00:00,1,TRUE,30.4519934163464,20.2721245689641,4.79199224337527,4.82265095170815,4
33,2020-03-15 17:00:00,1,TRUE,29.2713243166667,20.7882006333333,4.8819046574389,4.99558447052875,5
33,2020-03-15 18:00:00,1,TRUE,29.3184608166667,20.0868729333333,5.28425865108945,5.38764927306042,4
33,2020-03-15 19:00:00,1,TRUE,35.5324061833333,16.23772865,6.06590411682987,5.5885970615383,8
33,2020-03-15 20:00:00,0,TRUE,39.2586957666667,14.4171611833333,8.81105677976395,7.60427251871791,8
33,2020-03-15 21:00:00,0,TRUE,42.4095908833333,13.42636775,23.6147336702833,19.2973726864757,21
33,2020-03-15 22:00:00,0,TRUE,42.4220253,12.7260117,14.9859444618527,12.181376681403,9
33,2020-03-15 23:00:00,0,TRUE,43.26943235,12.0083546166667,18.1391070610075,14.4732578676706,11
33,2020-03-16 00:00:00,0,FALSE,38.1138499333333,11.9539161666667,9.75509669327485,8.41015029942813,7
33,2020-03-16 01:00:00,0,FALSE,32.64773255,11.98460195,4.62432294099005,4.30167932886326,4
33,2020-03-16 02:00:00,0,FALSE,31.53920858038,10.4848949451747,3.16543105461515,2.95164190298118,2
33,2020-03-16 03:00:00,0,FALSE,30.7647578196149,9.54101964718227,2.27965187985723,2.12966346251969,1
33,2020-03-16 04:00:00,0,FALSE,29.9949870151515,8.81619866060606,1.87109828580573,1.75367143903369,2
33,2020-03-16 05:00:00,1,FALSE,28.7067591230983,8.52600607421584,1.4742378771751,1.39968056319487,2
33,2020-03-16 06:00:00,1,FALSE,28.9180042682293,8.25604684529305,1.66972679224852,1.57752382226943,2
33,2020-03-16 07:00:00,1,FALSE,31.6626527534959,8.01653049655493,2.77344079370774,2.52759110950108,2
33,2020-03-16 08:00:00,1,FALSE,30.663595330286,12.0346708813671,3.72024474934778,3.5509843528348,6
33,2020-03-16 09:00:00,1,FALSE,27.9510869242757,16.8861198106076,3.83809685826032,3.91108257546443,5
33,2020-03-16 10:00:00,1,FALSE,27.4438837479034,18.3175799793869,2.84712336727283,2.9413972924111,4
33,2020-03-16 11:00:00,1,FALSE,28.4346516795823,17.907030917643,2.98587852204272,3.04309839154835,3
33,2020-03-16 12:00:00,1,FALSE,26.7504040322858,19.3460153266453,2.85862455079826,2.99178501848684,3
33,2020-03-16 13:00:00,1,FALSE,24.9515993504509,21.1589020703133,2.96089390084263,3.18466691195474,2
33,2020-03-16 14:00:00,1,FALSE,23.4211685580376,23.0638425861878,2.69131742191142,2.96002976471294,4
33,2020-03-16 15:00:00,1,FALSE,23.6844521831398,22.7324852305757,2.22249412427446,2.43544673518866,4
33,2020-03-16 16:00:00,1,FALSE,25.3393261447997,21.7143081403134,2.71667582395841,2.91664043665402,6
33,2020-03-16 17:00:00,1,FALSE,31.6836475424533,18.6198091108883,2.13773557237189,2.1015489423106,3
33,2020-03-16 18:00:00,1,FALSE,38.0157677936591,16.1565991465506,1.92288652135559,1.70918953976447,2
33,2020-03-16 19:00:00,1,FALSE,41.1898750326674,14.4610764879407,2.07063257994702,1.73647495183404,2
33,2020-03-16 20:00:00,0,FALSE,45.6512498353789,13.7112868940991,3.14656102770316,2.4486841172047,7
33,2020-03-16 21:00:00,0,FALSE,47.6436601672882,13.3565024805532,2.87478158103406,2.16119293850415,5
33,2020-03-16 22:00:00,0,FALSE,47.188120153359,12.9346570335738,1.90871190534047,1.4411076927358,4
33,2020-03-16 23:00:00,0,FALSE,46.7064409315192,12.7733188681287,1.78929088049585,1.35985017024782,5
33,2020-03-17 00:00:00,0,FALSE,47.6736029621662,12.7386512232323,1.78006658637071,1.33153732772399,3
33,2020-03-17 01:00:00,0,FALSE,48.7735474853999,12.6727957691358,2.04783141451835,1.50393101022687,2
33,2020-03-17 02:00:00,0,FALSE,50.332879999882,12.5877091166667,1.68990999501744,1.20895324483898,4
33,2020-03-17 03:00:00,0,FALSE,50.8455197582285,12.4893508890572,1.56527443323033,1.10953470689791,3
33,2020-03-17 04:00:00,0,FALSE,51.7225217450111,12.4374656071429,2.50641878768064,1.75034485983447,3
33,2020-03-17 05:00:00,1,FALSE,52.9533189698261,12.46944895,3.29885251272468,2.25754011362258,3
33,2020-03-17 06:00:00,1,FALSE,53.5514325532315,12.4873635469697,7.4036569320828,5.01688555014339,5
33,2020-03-17 07:00:00,1,FALSE,55.5659436943235,12.4596265596491,7.28057723508762,4.76830497790716,6
33,2020-03-17 08:00:00,1,FALSE,56.2899022689292,12.6680329027403,7.5909041104405,4.91885034870583,5
33,2020-03-17 09:00:00,1,FALSE,55.8654529563935,13.2524149541646,7.59424437881461,4.97770755396262,4
33,2020-03-17 10:00:00,1,FALSE,51.351098369697,15.1226580181818,5.4057980513834,3.87087554486096,3
33,2020-03-17 11:00:00,1,FALSE,44.1586329074074,18.038585037037,9.19012181481481,7.52304161052615,1
33,2020-03-17 12:00:00,1,FALSE,36.5247011666667,22.0277618333333,10.4479825555556,9.7669513771523,5
33,2020-03-17 13:00:00,1,FALSE,33.9119796666667,24.3498253703704,12.5432557962963,12.2482417913747,4
33,2020-03-17 14:00:00,1,FALSE,36.1970297407407,26.7587594444444,10.3008048148148,9.79769422873523,6
33,2020-03-17 15:00:00,1,FALSE,37.4833723703704,26.4416481666667,9.29282424074074,8.67361646981948,9
33,2020-03-17 16:00:00,1,FALSE,37.9976902407407,24.9050423888889,6.88078568518519,6.35390277565362,6
33,2020-03-17 17:00:00,1,FALSE,37.3255092592593,23.5691601851852,4.19423412962963,3.89651728901714,5
33,2020-03-17 18:00:00,1,FALSE,36.7549159444444,22.8853384444444,0.603400814814815,0.563931106105278,1
33,2020-03-17 19:00:00,1,FALSE,36.5260906666667,21.7339695740741,0.544771425925926,0.50868701800918,0
33,2020-03-17 20:00:00,0,FALSE,36.4927454444444,20.2998831851852,1.54091864814815,1.43100591382734,0
33,2020-03-17 21:00:00,0,FALSE,36.3991547962963,18.4555028888889,4.2470175,3.91429965659735,0
33,2020-03-17 22:00:00,0,FALSE,36.1410538518519,17.0421341296296,7.60222257407407,6.9778328166697,3
33,2020-03-17 23:00:00,0,FALSE,36.1234345925926,16.2040947037037,10.2925400925926,9.40258126630898,5
33,2020-03-18 00:00:00,0,FALSE,36.0131647407407,15.221159037037,10.6960038148148,9.72590568975433,5
33,2020-03-18 01:00:00,0,FALSE,36.175272,14.3614316851852,11.1137357592593,10.0252045514336,4
33,2020-03-18 02:00:00,0,FALSE,36.1519025925926,13.4080516111111,12.0379696481481,10.7902659075624,6
33,2020-03-18 03:00:00,0,FALSE,36.0871980185185,12.3965627962963,10.1272938888889,9.01850136114806,8
33,2020-03-18 04:00:00,0,FALSE,35.8723604074074,11.5221295,9.23914475925926,8.19705288746747,6
33,2020-03-18 05:00:00,1,FALSE,35.7402062222222,10.8861043148148,10.2569642592593,9.07082026820281,4
33,2020-03-18 06:00:00,1,FALSE,35.6031452777778,10.240827,10.6636541111111,9.39871985692656,5
33,2020-03-18 07:00:00,1,FALSE,35.2876934259259,9.85567840740741,11.0381137962963,9.74006301048378,4
33,2020-03-18 08:00:00,1,FALSE,31.8207912592593,15.5466878518519,9.49120677777778,9.1507771485958,3
33,2020-03-18 09:00:00,1,FALSE,32.6455737777778,19.8123038703704,7.74516244444445,7.56381093320044,3
